EpochTime,3.feed_25.NO2_PPM..3.feed_25.NO2_PPB
1649269800,0.0026000000000000003
1649273400,0.0046
1649277000,0.004
1649280600,0.0016
1649284200,0.0040999999999999995
1649287800,0.0022
1649291400,0.0038
1649295000,0.0017
1649298600,0.0011
1649302200,0.0012
1649305800,0.0031000000000000003
1649309400,0.0035
1649313000,0.0018000000000000002
1649316600,0.0009000000000000001
1649320200,0.0014
1649323800,0.003
1649327400,0.0036000000000000003
1649331000,0.0035
1649334600,0.0050999999999999995
1649338200,0.005200000000000001
1649341800,0.0040999999999999995
1649345400,0.004900000000000001
1649349000,0.0038
1649352600,0.0034
1649356200,0.0029
1649359800,0.0021000000000000003
1649363400,0.0022
1649367000,0.002
1649370600,0.0021000000000000003
1649374200,0.0028
1649377800,0.0033
1649381400,0.0045000000000000005
1649385000,0.002
1649388600,0.0023
1649392200,0.0025
1649395800,0.0075
1649399400,0.005
1649403000,0.0081
1649406600,0.006200000000000001
1649410200,0.0136
1649413800,0.0188
1649417400,0.0175
1649421000,0.0135
1649424600,0.0088
1649428200,0.0070999999999999995
1649431800,0.0029
1649435400,0.0031000000000000003
1649439000,0.0025
1649442600,0.0028
1649446200,0.0019
1649449800,0.002
1649453400,0.0026000000000000003
1649457000,0.0022
1649460600,0.0028
1649464200,0.0033
1649467800,0.004900000000000001
1649471400,0.0038
1649475000,0.0092
1649478600,0.0081
1649482200,0.0040999999999999995
1649485800,0.0044
1649489400,0.0045000000000000005
1649493000,0.005
1649496600,0.0027
1649500200,0.0019
1649503800,0.0067
1649507400,0.005
1649511000,0.0029
1649514600,0.0018000000000000002
1649518200,0.0017
1649521800,0.0018000000000000002
1649525400,0.0015
1649529000,0.0012
1649532600,0.0011
1649536200,0.0016
1649539800,0.0013000000000000002
1649543400,0.0016
1649547000,0.0023
1649550600,0.0036000000000000003
1649554200,0.003
1649557800,0.0029
1649561400,0.0021000000000000003
1649565000,0.0016
1649568600,0.0023
1649572200,0.0033
1649575800,0.0027
1649579400,0.0022
1649583000,0.0016
1649586600,0.0016
1649590200,0.0021000000000000003
1649593800,0.0022
1649597400,0.0019
1649601000,0.0015
1649604600,0.0015
1649608200,0.0011
1649611800,0.001
1649615400,0.0009000000000000001
1649619000,0.0006
1649622600,0.0005
1649626200,0.0006
1649629800,0.0007
1649633400,0.0014
1649637000,0.004900000000000001
1649640600,0.006900000000000001
1649644200,0.0108
1649647800,0.0131
1649651400,0.0054
1649655000,0.0044
1649658600,0.0056
1649662200,0.008199999999999999
1649665800,0.0116
1649669400,0.0109
1649673000,0.013300000000000001
1649676600,0.0146
1649680200,0.0114
1649683800,0.0103
1649687400,0.01
1649691000,0.0116
1649694600,0.0119
1649698200,0.0077
1649701800,0.0040999999999999995
1649705400,0.0044
1649709000,0.0089
1649712600,0.0067
1649716200,0.0058
1649719800,0.006
1649723400,0.006900000000000001
1649727000,0.0056
1649730600,0.0048
1649734200,0.006900000000000001
1649737800,0.0096
1649741400,0.0057
1649745000,0.0039
1649748600,0.0048
1649752200,0.0039
1649755800,0.0008
1649759400,0.0035
1649763000,0.0064
1649766600,0.0038
1649770200,0.002
1649773800,0.0022
1649777400,0.0014
1649781000,0.0011
1649784600,0.001
1649788200,0.001
1649791800,0.0013000000000000002
1649795400,0.0023
1649799000,0.0029
1649802600,0.0037
1649806200,0.0024
1649809800,0.0048
1649813400,0.0183
1649817000,0.0223
1649820600,0.0181
1649824200,0.0178
1649827800,0.011800000000000001
1649831400,0.0095
1649835000,0.009300000000000001
1649838600,0.01
1649842200,0.0131
1649845800,0.0119
1649849400,0.011300000000000001
1649853000,0.014400000000000001
1649856600,0.016399999999999998
1649860200,0.0126
1649863800,0.0123
1649867400,0.0033
1649871000,0.0012
1649874600,0.0013000000000000002
1649878200,0.0014
1649881800,0.002
1649885400,0.0027
1649889000,0.0025
1649892600,0.0022
1649896200,0.0014
1649899800,0.0017
1649903400,0.0032
1649907000,0.0048
1649910600,0.0109
1649914200,0.0039
1649917800,0.0047
1649921400,0.0025
1649925000,0.0012
1649928600,0.0016
1649932200,0.0035
1649935800,0.0028
1649939400,0.0028
1649943000,0.003
1649946600,0.0015
1649950200,0.0016
1649953800,0.0015
1649957400,0.0013000000000000002
1649961000,0.001
1649964600,0.0009000000000000001
1649968200,0.0006
1649971800,0.0005
1649975400,0.0006
1649979000,0.0004
1649982600,0.001
1649986200,0.0017
1649989800,0.0022
1649993400,0.0015
1649997000,0.0045000000000000005
1650000600,0.004200000000000001
1650004200,0.0040999999999999995
1650007800,0.014400000000000001
1650011400,0.016
1650015000,0.0167
1650018600,0.0165
1650022200,0.0179
1650025800,0.0159
1650029400,0.0112
1650033000,0.0043
1650036600,0.0017
1650040200,0.001
1650043800,0.0012
1650047400,0.0008
1650051000,0.0009000000000000001
1650054600,0.0008
1650058200,0.0007
1650061800,0.0012
1650065400,0.0018000000000000002
1650069000,0.002
1650072600,0.0047
1650076200,0.0078
1650079800,0.0078
1650083400,0.0015
1650087000,0.0018000000000000002
1650090600,0.0009000000000000001
1650094200,0.0013000000000000002
1650097800,0.0018000000000000002
1650101400,0.0007
1650105000,0.0013000000000000002
1650108600,0.0016
1650112200,0.0028
1650115800,0.0029
1650119400,0.0034
1650123000,0.004
1650126600,0.0023
1650130200,0.0014
1650133800,0.0013000000000000002
1650137400,0.0017
1650141000,0.0024
1650144600,0.0032
1650148200,0.0026000000000000003
1650151800,0.0025
1650155400,0.0035
1650159000,0.0015
1650162600,0.0015
1650166200,0.0016
1650169800,0.0045000000000000005
1650173400,0.0016
1650177000,0.0016
1650180600,0.0017
1650184200,0.0018000000000000002
1650187800,0.0016
1650191400,0.0012
1650195000,0.0009000000000000001
1650198600,0.0008
1650202200,0.0008
1650205800,0.0007
1650209400,0.0006
1650213000,0.0004
1650216600,0.0002
1650220200,0.0002
1650223800,0.0002
1650227400,0.0002
1650231000,0.0001
1650234600,0.0001
1650238200,0.0002
1650241800,0.0007
1650245400,0.0011
1650249000,0.007200000000000001
1650252600,0.0128
1650256200,0.0035
1650259800,0.0013000000000000002
1650263400,0.0012
1650267000,0.0016
1650270600,0.0015
1650274200,0.0016
1650277800,0.0017
1650281400,0.0025
1650285000,0.0028
1650288600,0.002
1650292200,0.0027
1650299400,0.0018000000000000002
1650303000,0.0029
1650306600,0.0026000000000000003
1650310200,0.0025
1650313800,0.0036000000000000003
1650317400,0.004200000000000001
1650321000,0.0045000000000000005
1650324600,0.004200000000000001
1650328200,0.005900000000000001
1650331800,0.0034
1650335400,0.0024
1650339000,0.0028
1650342600,0.0031000000000000003
1650346200,0.0036000000000000003
1650349800,0.0029
1650353400,0.0028
1650357000,0.0034
1650360600,0.0029
1650364200,0.003
1650367800,0.0032
1650371400,0.0038
1650375000,0.003
1650378600,0.0026000000000000003
1650382200,0.003
1650385800,0.002
1650389400,0.0018000000000000002
1650393000,0.0014
1650396600,0.0013000000000000002
1650400200,0.0019
1650403800,0.0017
1650407400,0.0017
1650411000,0.002
1650414600,0.0033
1650418200,0.0031000000000000003
1650421800,0.004
1650425400,0.0047
1650429000,0.0056
1650432600,0.005200000000000001
1650436200,0.0058
1650439800,0.0096
1650443400,0.0125
1650447000,0.0129
1650450600,0.0195
1650454200,0.0183
1650457800,0.012199999999999999
1650461400,0.007
1650472200,0.0035
1650475800,0.0026000000000000003
1650479400,0.0037
1650483000,0.0046
1650486600,0.0043
1650490200,0.0037
1650493800,0.0032
1650497400,0.0029
1650501000,0.0013000000000000002
1650504600,0.0033
1650508200,0.0024
1650511800,0.0034
1650515400,0.0028
1650519000,0.0027
1650522600,0.0017
1650526200,0.0017
1650529800,0.0017
1650533400,0.004900000000000001
1650537000,0.012199999999999999
1650540600,0.013900000000000001
1650544200,0.011300000000000001
1650547800,0.006200000000000001
1650551400,0.006
1650555000,0.0075
1650558600,0.0077
1650562200,0.004900000000000001
1650565800,0.0033
1650569400,0.004
1650573000,0.005
1650576600,0.0036000000000000003
1650580200,0.004200000000000001
1650583800,0.0037
1650587400,0.0046
1650591000,0.006200000000000001
1650594600,0.0108
1650598200,0.011300000000000001
1650601800,0.0114
1650605400,0.004900000000000001
1650609000,0.0081
1650612600,0.011
1650616200,0.0155
1650619800,0.0148
1650623400,0.0121
1650627000,0.011300000000000001
1650630600,0.009300000000000001
1650634200,0.0034
1650637800,0.0011
1650641400,0.0012
1650645000,0.0007
1650648600,0.0005
1650652200,0.0015
1650655800,0.0007
1650659400,0.0005
1650663000,0.0006
1650666600,0.0014
1650670200,0.0011
1650673800,0.0029
1650677400,0.0094
1650681000,0.0101
1650684600,0.0068
1650688200,0.007200000000000001
1650691800,0.0063
1650695400,0.004900000000000001
1650699000,0.005200000000000001
1650702600,0.0021000000000000003
1650706200,0.0021000000000000003
1650709800,0.0029
1650713400,0.0038
1650717000,0.005
1650720600,0.0037
1650724200,0.0036000000000000003
1650727800,0.0048
1650731400,0.002
1650735000,0.0021000000000000003
1650738600,0.0012
1650742200,0.0008
1650745800,0.0008
1650749400,0.0012
1650753000,0.0017
1650756600,0.0039
1650760200,0.0096
1650763800,0.0070999999999999995
1650767400,0.012
1650771000,0.0092
1650774600,0.0063
1650778200,0.0058
1650781800,0.0048
1650904200,0.0013000000000000002
1650907800,0.0013000000000000002
1650911400,0.001
1650915000,0.0013000000000000002
1650918600,0.0014
1650922200,0.0019
1650925800,0.0026000000000000003
1650929400,0.0035
1650933000,0.0015
1650936600,0.0017
1650940200,0.0015
1650943800,0.0016
1650947400,0.0011
1650951000,0.0009000000000000001
1650954600,0.0008
1650958200,0.0008
1650961800,0.0011
1650965400,0.0016
1650969000,0.0026000000000000003
1650972600,0.0029
1650976200,0.0025
1650979800,0.0025
1650983400,0.0023
1650987000,0.0022
1650990600,0.0024
1650994200,0.0029
1650997800,0.0027
1651001400,0.0029
1651005000,0.0021000000000000003
1651008600,0.0017
1651012200,0.0018000000000000002
1651015800,0.0018000000000000002
1651019400,0.0018000000000000002
1651023000,0.0017
1651026600,0.0014
1651030200,0.0016
1651033800,0.0015
1651037400,0.0014
1651041000,0.0014
1651044600,0.0015
1651048200,0.0017
1651051800,0.0019
1651055400,0.002
1651059000,0.0027
1651062600,0.0019
1651066200,0.002
1651069800,0.0018000000000000002
1651073400,0.0019
1651077000,0.0021000000000000003
1651080600,0.0022
1651084200,0.0027
1651087800,0.0022
1651091400,0.002
1651095000,0.0022
1651098600,0.0029
1651102200,0.0026000000000000003
1651105800,0.0023
1651109400,0.0018000000000000002
1651113000,0.0014
1651116600,0.0011
1651120200,0.0009000000000000001
1651123800,0.0009000000000000001
1651127400,0.0007
1651131000,0.001
1651134600,0.0011
1651138200,0.003
1651141800,0.004
1651145400,0.003
1651149000,0.0015
1651152600,0.0012
1651156200,0.0012
1651159800,0.0008
1651163400,0.0008
1651167000,0.0013000000000000002
1651170600,0.001
1651174200,0.0006
1651177800,0.0008
1651181400,0.0008
1651185000,0.0008
1651188600,0.0012
1651192200,0.002
1651195800,0.0023
1651199400,0.0028
1651203000,0.0026000000000000003
1651206600,0.005900000000000001
1651210200,0.0087
1651213800,0.0092
1651217400,0.0066
1651221000,0.012199999999999999
1651224600,0.0154
1651228200,0.023
1651231800,0.0192
1651235400,0.0128
1651239000,0.0044
1651242600,0.0014
1651246200,0.0008
1651249800,0.0005
1651253400,0.001
1651257000,0.0012
1651260600,0.0004
1651264200,0.0005
1651267800,0.0004
1651271400,0.0008
1651275000,0.0015
1651278600,0.0057
1651282200,0.0091
1651285800,0.0083
1651289400,0.0169
1651293000,0.021
1651296600,0.0129
1651300200,0.006500000000000001
1651303800,0.0040999999999999995
1651307400,0.0029
1651311000,0.005200000000000001
1651314600,0.0043
1651318200,0.0040999999999999995
1651321800,0.0027
1651325400,0.0024
1651329000,0.0018000000000000002
1651332600,0.0026000000000000003
1651336200,0.0039
1651339800,0.0018000000000000002
1651343400,0.0011
1651347000,0.0009000000000000001
1651350600,0.0005
1651354200,0.0009000000000000001
1651357800,0.0013000000000000002
1651361400,0.0031000000000000003
1651365000,0.0032
1651368600,0.0064
1651372200,0.009300000000000001
1651375800,0.0209
1651379400,0.0105
1651383000,0.0033
1651386600,0.0029
1651390200,0.0033
1651393800,0.009000000000000001
1651397400,0.0088
1651401000,0.0053
1651404600,0.0058
1651408200,0.004900000000000001
1651411800,0.0036000000000000003
1651415400,0.0025
1651419000,0.005
1651422600,0.0026000000000000003
1651426200,0.0026000000000000003
1651429800,0.0024
1651433400,0.0018000000000000002
1651437000,0.002
1651440600,0.0012
1651444200,0.0012
1651447800,0.0017
1651451400,0.0013000000000000002
1651455000,0.0060999999999999995
1651458600,0.0024
1651462200,0.0012
1651465800,0.0019
1651469400,0.0019
1651473000,0.002
1651476600,0.003
1651480200,0.0037
1651483800,0.008400000000000001
1651487400,0.0136
1651491000,0.0115
1651494600,0.0029
1651498200,0.0018000000000000002
1651501800,0.0015
1651505400,0.0013000000000000002
1651509000,0.0012
1651512600,0.001
1651516200,0.001
1651519800,0.0007
1651523400,0.0007
1651527000,0.0009000000000000001
1651530600,0.0011
1651534200,0.0013000000000000002
1651537800,0.0027
1651541400,0.0045000000000000005
1651545000,0.0032
1651548600,0.0048
1651552200,0.0143
1651555800,0.0087
1651559400,0.0074
1651563000,0.0066
1651566600,0.0158
1651570200,0.010199999999999999
1651573800,0.004
1651577400,0.0032
1651581000,0.0068
1651584600,0.0081
1651588200,0.0105
1651591800,0.0101
1651595400,0.005200000000000001
1651599000,0.0057
1651602600,0.005
1651606200,0.0036000000000000003
1651609800,0.0032
1651613400,0.0014
1651617000,0.0025
1651620600,0.0012
1651624200,0.0021000000000000003
1651627800,0.0036000000000000003
1651631400,0.0038
1651635000,0.0021000000000000003
1651638600,0.0067
1651642200,0.005900000000000001
1651645800,0.0070999999999999995
1651649400,0.0089
1651653000,0.007
1651656600,0.0053
1651660200,0.0057
1651663800,0.0055
1651667400,0.0053
1651671000,0.0050999999999999995
1651678200,0.0021000000000000003
1651681800,0.0019
1651685400,0.0024
1651689000,0.003
1651696200,0.0021000000000000003
1651699800,0.002
1651703400,0.0019
1651707000,0.002
1651710600,0.0028
1651714200,0.002
1651717800,0.0018000000000000002
1651721400,0.0011
1651725000,0.0011
1651728600,0.001
1651732200,0.0013000000000000002
1651735800,0.0011
1651739400,0.0011
1651743000,0.0013000000000000002
1651746600,0.0024
1651750200,0.0023
1651753800,0.0014
1651757400,0.0014
1651761000,0.0019
1651764600,0.0015
1651768200,0.0013000000000000002
1651771800,0.0008
1651775400,0.0007
1651779000,0.0007
1651782600,0.0009000000000000001
1651786200,0.0007
1651789800,0.0018000000000000002
1651793400,0.0031000000000000003
1651797000,0.0047
1651800600,0.0037
1651804200,0.0078
1651807800,0.0079
1651811400,0.0038
1651815000,0.0066
1651818600,0.0031000000000000003
1651822200,0.002
1651825800,0.0014
1651829400,0.001
1651833000,0.0017
1651836600,0.0015
1651840200,0.002
1651843800,0.0025
1651847400,0.0023
1651851000,0.0023
1651854600,0.0021000000000000003
1651861800,0.0019
1651865400,0.0021000000000000003
1651869000,0.0015
1651872600,0.0017
1651876200,0.0021000000000000003
1651879800,0.0021000000000000003
1651883400,0.0022
1651887000,0.0013000000000000002
1651890600,0.0014
1651894200,0.001
1651897800,0.0006
1651901400,0.0004
1651905000,0.0005
1651908600,0.0005
1651912200,0.0006
1651915800,0.0006
1651919400,0.0005
1651923000,0.0005
1651926600,0.0005
1651930200,0.0005
1651933800,0.0005
1651937400,0.0005
1651941000,0.0013000000000000002
1651944600,0.0009000000000000001
1651948200,0.0006
1651951800,0.0006
1651955400,0.0005
1651959000,0.0006
1651962600,0.0006
1651966200,0.0009000000000000001
1651969800,0.0003
1651973400,0.001
1651977000,0.002
1651980600,0.0011
1651984200,0.0008
1651987800,0.0017
1651991400,0.0012
1651995000,0.0026000000000000003
1651998600,0.0038
1652002200,0.0047
1652005800,0.006
1652009400,0.0040999999999999995
1652013000,0.0017
1652016600,0.0009000000000000001
1652020200,0.0006
1652023800,0.0004
1652027400,0.0003
1652031000,0.0002
1652034600,0.0002
1652038200,0.0004
1652041800,0.0003
1652045400,0.0002
1652049000,0.0003
1652052600,0.0003
1652056200,0.0009000000000000001
1652059800,0.0085
1652063400,0.0134
1652067000,0.0073
1652070600,0.0053
1652074200,0.004
1652077800,0.0038
1652081400,0.0035
1652085000,0.0036000000000000003
1652088600,0.0077
1652092200,0.0075
1652095800,0.008
1652099400,0.0066
1652103000,0.0028
1652106600,0.0016
1652110200,0.0016
1652113800,0.0011
1652117400,0.0006
1652121000,0.0014
1652124600,0.0008
1652128200,0.0007
1652131800,0.0009000000000000001
1652135400,0.0012
1652139000,0.002
1652142600,0.006500000000000001
1652146200,0.0101
1652149800,0.0097
1652153400,0.0026000000000000003
1652157000,0.0155
1652160600,0.0136
1652164200,0.013900000000000001
1652167800,0.0123
1652171400,0.0083
1652175000,0.009800000000000001
1652178600,0.013300000000000001
1652182200,0.0083
1652185800,0.0106
1652189400,0.0060999999999999995
1652193000,0.0028
1652196600,0.002
1652200200,0.0013000000000000002
1652203800,0.0011
1652207400,0.0009000000000000001
1652211000,0.0007
1652214600,0.0012
1652218200,0.0008
1652221800,0.001
1652225400,0.0021000000000000003
1652229000,0.0011
1652232600,0.0014
1652236200,0.0023
1652239800,0.0038
1652243400,0.0034
1652247000,0.0027
1652250600,0.0027
1652254200,0.0097
1652257800,0.0078
1652261400,0.012400000000000001
1652265000,0.012199999999999999
1652268600,0.0106
1652272200,0.0077
1652275800,0.0058
1652279400,0.0025
1652283000,0.0023
1652286600,0.0014
1652290200,0.0005
1652293800,0.0006
1652297400,0.0004
1652301000,0.0005
1652304600,0.0004
1652308200,0.0006
1652311800,0.001
1652315400,0.0064
1652319000,0.014199999999999999
1652322600,0.024399999999999998
1652326200,0.0129
1652329800,0.0053
1652333400,0.0038
1652337000,0.0076
1652340600,0.0031000000000000003
1652344200,0.0032
1652347800,0.0045000000000000005
1652351400,0.0050999999999999995
1652355000,0.0056
1652358600,0.0111
1652362200,0.0081
1652365800,0.007
1652369400,0.0022
1652373000,0.0014
1652376600,0.0009000000000000001
1652380200,0.001
1652383800,0.0006
1652387400,0.0006
1652391000,0.001
1652394600,0.0014
1652398200,0.001
1652401800,0.0012
1652405400,0.0015
1652409000,0.0028
1652412600,0.0017
1652416200,0.0019
1652419800,0.0021000000000000003
1652423400,0.0159
1652427000,0.008
1652430600,0.0034
1652434200,0.0028
